id,name,address,num_use,day_use,num_use1,num_use2,num_use3,num_use4,num_use5,lon,lat,urls,num_fast,num_level2,充电桩数量,config_fast,config_level2,service_provider,acessibility,operator,status,others,payment_method,power_price,service_price,parking_price,gaode_lon,gaode_lat
412,深圳添利鑫创业园汽车充电站,深圳市龙岗区龙西社区添利鑫创业园1栋旁,3,1.5,,,,10,,114.3086846,22.67412276,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=53214,7,0,7,DH-DC1200SG38/1000/1000/120.0,-1,星星充电,公共,星星充电,已建成已测试,其他,,,,充电车辆凭借充电订单扫码免3小时停车,114.313551,22.671344
8,宝安体育中心充电点,广东省深圳市宝安区新湖路2112号,2,1,,,,10,,113.8773421,22.56510368,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=2359,16,0,16,-1,-1,普天新能源,社会开放,普天,已建成未测试,地面,普天充电卡,按照标准收取,按照标准收取元/度电,按照标准收取,113.882231,22.56206
29,深圳湾体育中心充电站,广东省深圳市南山区深圳湾体育中心,2,1,,,,10,,113.9448202,22.52148513,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=7742,0,44,44,-1,M11001C/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,113.949704,22.518481
45,深圳新沙荟名庭一期充电站,广东省深圳市宝安区沙井镇新沙路(沙井镇国税局旁),2,1,,,,10,,113.8112453,22.73408004,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=8347,0,10,10,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:0.7170,服务费:00:00~24:00:0.7000元/度电,,113.816302,22.731174
64,兴业小区,广东省深圳市宝安区广东省深圳市宝安区宝城25区深圳市兴业有限公司兴业停车场,2,1,,,,10,,113.895491,22.57249404,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=10241,0,10,10,-1,-1,充电队长,社会开放,充电队长,已建成已测试,其他,充电队长APP,计费时段 :00:00-24:00;电费: 1.2,不详,,113.900359,22.569443
75,深圳崇文花园充电站,广东省深圳市南山区留仙大道1998号崇文花园,2,1,,,,10,,113.9865656,22.59329116,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=11020,4,51,55,M11011C/500/500/60.0,M11001C/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:1.1000,服务费:00:00~24:00:0.7000元/度电,,113.991542,22.590403
82,新闻大厦,深圳市福田区深南大道与红岭路交汇处,2,1,,,,10,,114.0978925,22.54409983,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=11999,0,4,4,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.103012,22.541418
97,新世界中心,深圳市益田路6009号,2,1,,,,10,,114.0503818,22.54804438,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12018,0,6,6,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.055493,22.545323
103,信息枢纽大厦,深圳市福田区益田路5055号,2,1,,,,10,,114.0503864,22.53798503,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12026,0,4,4,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.055497,22.535263
106,深圳少年儿童图书馆,深圳市福田区红荔路1011号,2,1,,,,10,,114.0942329,22.55117685,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12031,0,4,4,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.099356,22.548496
112,泰然大厦,深圳市泰然八路与泰然十一路交叉口,2,1,,,,10,,114.0167215,22.53322443,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12037,0,3,3,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.021769,22.530421
156,深圳百丽大厦充电站,广东省深圳市南山区兰桂二路百丽大厦地下停车场,2,1,,,,10,,113.934702,22.50832431,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=17210,0,9,9,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,113.939572,22.505301
187,深圳蛇口希尔顿南海酒店充电站,广东省深圳市南山区工业一路1号地下负一层停车场,2,1,,,,10,,113.9104241,22.48088496,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=19491,0,10,10,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:1.1000,服务费:00:00~24:00:0.7000元/度电,,113.91528,22.477834
287,龙岗鹏达花园1期9栋充电站,广东省深圳市龙岗区龙岗街道鹏达花园,2,1,,,,10,,114.2623285,22.72015702,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37724,0,20,20,-1,-1,深圳奇辉,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,114.267158,22.717328
306,龙华中安达充电站,广东省深圳市龙华区龙华街道7天酒店(深圳龙华清湖地铁站店),2,1,,,,10,,114.0241488,22.67159345,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38013,26,12,38,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,114.029222,22.66883
406,星星充电站（观澜狮径路）,广东省深圳市龙华区福城街道海王星辰荣富路与福花路交叉口南侧373米,2,1,,,,10,,114.02131,22.71736877,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=42833,29,0,29,DH-DC1200SG30-1/1000/1000/120.0,-1,星星充电,公共,星星充电,已建成已测试,其他,,,,充电车辆免两小时停车费,114.02638,22.714609
13,盐田区政府图书馆充电站,广东省深圳市盐田区深盐路2086号停车场,1,0.5,,,,10,,114.2339569,22.55932916,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=3894,20,0,20,直流45KW,-1,深圳巴斯巴,社会开放,深圳巴斯巴,已建成未测试,地面,巴斯巴充电卡,1.76元/度,0.45元/度电,免费,114.23879,22.556467
23,荔枝公园充电站,广东省深圳市福田区红荔路1011（深圳少儿图书馆左侧停车场内）,1,0.5,,,,10,,114.0938606,22.55122683,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=6451,10,0,10,45KW和60KW各5台,-1,普天新能源,社会开放,普天,已建成未测试,地面,普天充电卡,,元/度电,半小时内免费，第一小时5元，一小时后1元/半小时,114.098984,22.548546
50,宏发高新产业园,广东省深圳市宝安区广东省深圳市宝安区公明街道腾龙塑胶料行产业园西北角围墙处,1,0.5,,,,10,,113.8861313,22.73719026,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=10014,0,2,2,-1,-1,,社会开放,充电队长,已建成已测试,其他,充电网APP,计费时段 :00:00-24:00;电费: 1.0,计费时段 :00:00-24:00;服务费: 1.0,免费,113.891019,22.734175
94,中国科技开发院,深圳市南山区高新南一道9南门,1,0.5,,,,10,,113.9486709,22.54154297,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12012,0,3,3,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,113.953562,22.538548
114,世纪假日广场,深圳市南山区深南大道9030号,1,0.5,,,,10,,113.9674145,22.54148355,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12040,0,46,46,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,电费：1.22元/度，服务费：0.8元/度,不详,不详,113.972342,22.538535
125,有色大厦,"深圳市深南大道6013号,中国有色大厦负二层停车场纯K车位",1,0.5,,,,10,,114.0217557,22.53811008,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12458,0,14,14,-1,7,深圳聚电,社会开放,普天,已建成未测试,其他,普天充电卡,1.1元/度,1元/度,,114.026815,22.535321
128,中国科技开发院,深圳市粤海街道思湘坊中国科技开发院中科研发园,1,0.5,,,,10,,113.9486709,22.54154297,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12463,0,30,30,-1,7,深圳聚电,社会开放,普天,已建成未测试,其他,普天充电卡,充电费：宝马桩0.8元/度、普天桩1.1元/度；,0.45元/度,10元首小时，第二小时3元,113.953562,22.538548
211,深圳中泰燕南名庭充电站,深圳市福田区燕南路88号(振华路与燕南路交汇处)地下停车场,1,0.5,,,,10,,114.0880903,22.54747961,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24518,0,30,30,-1,-1,,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,固定收费：1.2元/度,固定收费：0.8元/度元/度电,第一小时5元/小时，第二小时起1元/小时；最高15元/天,114.093217,22.544798
231,东部华侨城充电站,深圳盐田区艺海东路东部华侨城大侠谷停车场B19区,1,0.5,,,,10,,114.3024695,22.60662355,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24698,7,0,7,直流单枪45kw/515/515/45.0,-1,云杉,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,,,,114.307323,22.603821
284,大鹏石桥头小区充电站,广东省深圳市龙岗区大鹏街道葵南路102大鹏布新社区公园,1,0.5,,,,10,,114.4805123,22.57894772,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37677,0,6,6,-1,-1,中天昱品,社会开放,南方电网,已建成已测试,地面,顺易充App,,,免费,114.485272,22.576131
311,龙岗布吉甘坑新村村委充电站,广东省深圳市龙岗区布吉街道甘坑新村八路甘坑新村,1,0.5,,,,10,,114.1015517,22.65951677,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38070,2,16,18,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,114.106675,22.65685
336,莲花山电动汽车充电站,广东省深圳市福田区梅林街道奥士达路凯丰社区公园旁,1,0.5,,,,10,,114.058138,22.56708258,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38175,41,0,41,-1,-1,顺易充,社会开放,南方电网,已建成已测试,地面,顺易充App,,,免费,114.063259,22.564376
407,唯冠小区充电站,深圳市盐田区云汉路5号,1,0.5,,,,10,,114.2370026,22.56520672,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=43461,0,6,6,-1,未配置/2147483647/2147483647/7.0,深圳致联,公共,深圳致联,已建成已测试,其他,,,,不详,114.241833,22.562344
416,深圳金荣达科技工业园充电站,广东省深圳市龙岗区坂田街道雪岗路2090号金荣达科技工业园,1,0.5,,,,10,,114.0567878,22.66637497,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=62716,16,0,16,未配置/750/750/3.5,-1,特锐德,公共,特来电,已建成已测试,其他,其他,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电","限时免费停车,充电停车免一小时",114.061914,22.663682
1,深圳盐田区直流充电站,广东省深圳市盐田区盐梅路奥特莱斯购物村,0,0,,,,,0,114.3035822,22.60287714,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=924,20,0,20,-1,-1,其他,社会开放,南方电网,已建成未测试,其他,南方电网充电卡,,元/度电,不详,114.308437,22.600076
10,奥特迅电力大厦充电站,广东省深圳市高新技术产业园北区松坪山路3号,0,0,,,,,0,113.9466111,22.55781222,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=3890,37,6,43,DC,7Kw,深圳奥特迅,社会开放,深圳奥特迅,已建成未测试,其他,奥特迅充电卡,1.6,免费,免费,113.9515,22.554814
33,光明新区体育中心充电站,广东省深圳市宝安区光明街道精华大酒店停车场,0,0,,,,,0,113.9007804,22.77899742,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=8228,23,0,23,-1,-1,,社会开放,普天,已建成未测试,地面,普天充电卡,1.09元/度,0.45元/度电,免费,113.905658,22.775993
38,中国普天力能充电站,广东省深圳市福田区泰然三路天济大厦,0,0,,,,,0,114.0266234,22.53481817,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=8247,2,0,2,-1,-1,,社会开放,普天,已建成未测试,地面,普天充电卡,1.2元/度,免费,15元/小时，1小时之后1.5元/小时,114.031693,22.532042
43,深圳天安创业园充电站,广东省深圳市福田区天安数码城内泰然四路与泰然五路交汇处,0,0,,,,,0,114.0251563,22.53696394,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=8344,0,12,12,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,114.030223,22.534184
55,航盛科技大厦负三层充电站,广东省深圳市南山区广东省深圳市南山区高新南六道航盛科技大厦,0,0,,,,,0,113.9488018,22.53880585,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=10036,0,5,5,-1,-1,充电队长,社会开放,充电队长,已建成已测试,其他,充电队长APP,计费时段 :00:00-24:00;电费: 1.5,计费时段 :00:00-24:00;服务费: 0.5,,113.953693,22.535811
56,海岸城广场,广东省深圳市南山区广东省深圳市南山区文心四路海岸城购物广场,0,0,,,,,0,113.9316772,22.52084581,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=10037,0,12,12,-1,-1,特斯拉,社会开放,充电队长,已建成已测试,其他,充电队长APP,不详,免费,,113.936545,22.517818
67,三湘海尚,广东省深圳市南山区广东省深圳市南山区科苑南路2277号三湘海尚花园,0,0,,,,,0,113.9377107,22.50568317,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=10244,0,6,6,-1,3.3/7kW,充电队长,社会开放,充电队长,已建成已测试,其他,充电队长APP,计费时段 :00:00-24:00;电费: 1.2,计费时段 :00:00-24:00;服务费: 0.6,免费,113.942584,22.502665
69,海上世界广场,广东省深圳市南山区广东省深圳市南山区蛇口望海路1128号海上世界广场,0,0,,,,,0,113.9112638,22.48667553,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=10246,0,21,21,-1,-1,充电队长,社会开放,充电队长,已建成已测试,其他,充电队长APP,计费时段 :00:00-24:00;电费: 1.2,不详,,113.91612,22.483625
78,五矿大厦,深圳市罗湖区春风路3006号,0,0,,,,,0,114.1187227,22.54076019,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=11995,0,1,1,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.123813,22.538065
105,凌海大酒店公寓,深圳市盐田区大梅沙环梅路6号,0,0,,,,,0,114.3060729,22.6014809,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12030,0,4,4,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.310931,22.598684
120,世纪假日广场充电站,深圳市南山大道世纪假日广场,0,0,,,,,0,113.9674145,22.54148355,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12438,0,43,43,-1,7,深圳聚电,社会开放,普天,已建成未测试,其他,普天充电卡,1.2元/度,0.45元/度,首小时15元,113.972342,22.538535
121,深圳市体育中心停车场,深圳市体育中心(南1门)笋岗西路2006侧门,0,0,,,,,0,114.0841119,22.56034482,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12439,6,4,10,60,7,普天新能源,社会开放,普天,已建成未测试,其他,普天充电卡,1.2元/度,0.45元/度,免费,114.089241,22.557663
126,泰然科技园,深圳市泰然四路与泰然九路交界处露天停车场,0,0,,,,,0,114.0227805,22.53735532,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12459,0,30,30,-1,7,深圳聚电,社会开放,普天,已建成未测试,其他,普天充电卡,未知,不详,首小时15元，第二小时3元,114.027842,22.534569
127,汉京大厦,深圳市南山街道南海大道1203号汉京国际,0,0,,,,,0,113.9192187,22.51467781,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12462,0,21,21,-1,7,深圳聚电,社会开放,普天,已建成未测试,其他,普天充电卡,1.2 元/度,0.45元/度,10元/小时，第二小时2元,113.924078,22.511634
129,民乐交通接驳设施社会停车场,深圳市民治街道R+P充电站,0,0,,,,,0,114.0331874,22.62379356,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12465,21,44,65,60kW,-1,普天新能源,社会开放,普天,已建成未测试,其他,普天充电卡,1.2元/度,免费,15元/天,114.038276,22.621044
130,皇岗公园充电站,深圳市福田街道福强路2088号皇岗公园,0,0,,,,,0,114.0529215,22.52036526,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12466,5,0,5,60kW,-1,普天新能源,社会开放,普天,已建成已测试,其他,普天充电卡,1.2元/度,0.45元/度,免费,114.058034,22.517647
131,中国普天力能充电站,深圳市沙头街道泰然三路天济大厦,0,0,,,,,0,114.0266234,22.53481817,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12467,2,0,2,10,-1,合普新能源,社会开放,普天,已建成未测试,其他,普天充电卡,1.2元/度,0.45元/度,不详,114.031693,22.532042
133,濠江社区公园充电站,深圳市海雅缤纷城公交站台旁,0,0,,,,,0,113.9012583,22.56271463,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12470,32,0,32,60,-1,普天新能源,社会开放,普天,已建成未测试,其他,普天充电卡,,0.45元/度,不详,113.906122,22.559663
137,深圳山海名苑充电站,广东省深圳市龙岗区企沙上路,0,0,,,,,0,114.4838831,22.5458276,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12554,0,6,6,-1,M11001C/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:1.0900,服务费:00:00~24:00:0.7000元/度电,"不免费,以场站方公告为准",114.488629,22.542998
138,深圳朗科大厦充电站,广东省深圳市南山区高新南四道朗科大厦,0,0,,,,,0,113.9478434,22.53876094,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12579,0,10,10,-1,M11001C/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:1.2000,服务费:00:00~24:00:0.7000元/度电,,113.952733,22.535764
139,嘉里建设广场,广东省深圳市中心4路1号（福华路与中心4路交汇处）,0,0,,,,,0,114.0518406,22.53795637,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12635,22,40,62,21kW,7kW,充电网,社会开放,南洋新能源,已建成未测试,其他,其他,免费,免费,首小时15元，第二小时起5元/小时,114.056953,22.535237
141,龙岗尚街站,广东省深圳市龙城街道招商依山郡14栋,0,0,,,,,0,114.213602,22.7316064,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12645,2,0,2,21kW,-1,充电网,社会开放,南洋新能源,已建成已测试,其他,充电网APP,1.3元/度,0.7元/度元/度电,免费,114.218476,22.728793
153,深圳创维半导体大厦充电站,广东省深圳市南山区高新南一道7号创维半导体设计大厦停车场,0,0,,,,,0,113.9480939,22.54000332,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=13762,0,69,69,-1,M11001C/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,113.952984,22.537007
154,深圳创维大厦充电站,广东省深圳市南山区高新南一道8-南门创维大厦停车场,0,0,,,,,0,113.94606,22.54225152,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=13763,0,17,17,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,113.950947,22.539251
207,深圳软件园一期①充电站（直流）,深圳市南山区粤海街道高新中三道2号西门软件园一期（1栋旁）,0,0,,,,,0,113.9346955,22.54753959,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24496,2,0,2,-1,-1,,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,,,,113.939568,22.544518
208,深圳中科检测站充电站,深圳市宝龙四路中科检测站内右边第一栋地面,0,0,,,,,0,114.2929246,22.69379205,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24499,3,10,13,直流四枪120kw/765/765/120.0,交流单枪7kw/235/235/7.0,云杉,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,固定收费：1.3元/度,固定收费：0.8元/度元/度电,,114.297772,22.690991
218,迈科龙大厦充电站,深圳市南山区高新南六路6号,0,0,,,,,0,113.9492661,22.53866084,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24563,0,1,1,-1,未配置/235/235/14.0,云杉,公共,云杉智慧,已建成已测试,其他,e充电APP,固定收费：1.24元/度,固定收费：0.8元/度元/度电,不详,113.954158,22.535667
224,创维人才公寓充电站,深圳市石岩塘头一号路18号地下一层,0,0,,,,,0,113.9138855,22.64730854,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24633,0,6,6,-1,-1,,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,,固定收费：0.8元/度元/度电,仅小区住户可停车，外来车辆不予入内,113.918752,22.644275
225,智慧广场充电站,深圳市南山区侨香路4068号智慧广场停车场地下二层,0,0,,,,,0,113.9763063,22.55389064,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24637,0,26,26,-1,-1,,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,固定收费：1.2元/度,固定收费：0.8元/度元/度电,5元/小时，全天50元，月卡500元,113.981255,22.550968
238,投行大厦充电站,深圳市福田区福华一路南侧投行大厦地下四层,0,0,,,,,0,114.0466953,22.53913907,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24744,0,15,15,-1,-1,,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,固定收费：1.0元/度,固定收费：0.65元/度元/度电,第一小时15元/小时，后每小时加收5元。最高60元/天,114.051801,22.53641
239,文锦渡口岸充电站,深圳市罗湖区沿河南路1188号文锦渡口岸停车楼五楼、六楼,0,0,,,,,0,114.1281621,22.5418552,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24752,0,50,50,-1,交流单枪7kw/235/235/7.0,云杉,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,固定收费：1.04元/度,固定收费：0.8元/度元/度电,,114.133234,22.539149
240,港中旅大厦充电站,深圳市福田区深南大道4011号香港中旅大厦停车场负三楼,0,0,,,,,0,114.0504911,22.54138563,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24766,0,18,18,-1,-1,,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,固定收费：1.3元/度,固定收费：0.8元/度元/度电,,114.055602,22.538664
245,航天科技充电站,深圳市科技园科技南十路航天科技创新研究院内（直流60KW 120A，交流21KW 65A）,0,0,,,,,0,113.9495385,22.54069611,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=25400,0,15,15,-1,未配置/218/218/7.0,深圳致联,公共,深圳致联,已建成已测试,其他,,00:00~24:00:0.74,00:00~24:00:0.36元/度电,不详,113.954431,22.537703
257,深圳福田智立方创新园,深圳市福田区福保街道红棉道4号联星物流大厦,0,0,,,,,0,114.0532422,22.50454108,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=26384,4,0,4,DH-DC0600SG27/750/750/60.0,-1,星星充电,公共,星星充电,已建成已测试,其他,,,,充电车辆减免2小时停车费,114.058354,22.501823
262,梅林文体中心,广东省深圳市福田区梅林街道梅丽路44-7号,0,0,,,,,0,114.0325929,22.57224301,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=33172,0,12,12,-1,EVG2-32DNW5//220/7.0,依威能源,公共,依威能源,已建成已测试,地面,充电吧APP,1.3,0.8元/度电,小车第一小时10元起，第二小时起每小时2元，每天最高35元。,114.037677,22.569485
268,南方医科大学深圳医院,深圳市宝安区新湖路1333号,0,0,,,,,0,113.8914061,22.54717659,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=36177,0,10,10,-1,未配置/21000/21000/42.0,深圳致联,公共,深圳致联,已建成已测试,其他,,,,不详,113.896276,22.544124
271,松岗江边星星充电站,深圳市宝安区松岗创业二路与高速桥辅道交叉口东北150米,0,0,,,,,0,113.8085545,22.7758602,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=36691,16,0,16,DH-DC1200SG30-1/1000/1000/120.0,-1,星星充电,公共,星星充电,已建成已测试,其他,,,,免费停车2小时,113.813621,22.772972
272,福海街道大洋社区停车场充电站,广东省深圳市宝安区福海街道领汇商务公寓宝安福海桥南新区,0,0,,,,,0,113.8198585,22.69849378,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37485,2,10,12,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,113.82489,22.695562
282,大鹏半岛国家地质公园充电站,广东省深圳市龙岗区南澳街道南方和顺汽车充电站(大鹏半岛国家地质公园),0,0,,,,,0,114.5228178,22.53112956,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37675,3,7,10,-1,-1,深圳奇辉,社会开放,南方电网,已建成已测试,地面,顺易充App,,,15分钟内免费，15分钟后一天20元。,114.527428,22.528185
