charingId,name,address,lon,lat,lon_gaode,lat_gaode,url,num_fast,num_slow,num_pile,service_provider,accessibility,operator,status,others,payment_method,power_price,service_price,parking_price,open_time,provider_fast,provider_slow,config_fast,config_slow
187634,崇文花园一期,广东省深圳市南山区桃源街道学苑大道1219号,113.9848623,22.59488749,113.989822,22.591981,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187634,0,1,1,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,不对外开放,,,,
187635,鸿翠苑,广东省深圳市罗湖区东晓街道金稻田路2053-2号,114.1163518,22.58516633,114.121458,22.582482,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187635,0,5,5,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后1元每小时,不对外开放,,,,
187636,锦绣江南四期,广东省深圳市龙华区民治街道梅龙大道788号,114.0273429,22.64275566,114.03241,22.639981,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187636,0,1,1,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
187637,康乐园,广东省深圳市南山区南山街道南光路66号,113.9214374,22.52011665,113.926297,22.517071,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187637,0,2,2,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,全天,,,,
187638,金祥都市花园,广东省深圳市罗湖区清水河街道红岗路1120-1号,114.1025237,22.587067,114.107647,22.58439,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187638,0,7,7,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,5元每小时最高10元,09:30-18:30,,,,
187640,松坪村三期东区,广东省深圳市南山区西丽街道松坪街6号,113.9521409,22.56287861,113.957031,22.559883,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187640,0,42,42,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，第二小时1元，封顶10元,不对外开放,,,,
187641,松坪村三期西区,广东省深圳市南山区西丽街道松坪街5号,113.9504077,22.56232288,113.955296,22.559323,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187641,0,42,42,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，第二小时1元，封顶10元,不对外开放,,,,
187642,鸿锦阁,广东省深圳市罗湖区黄贝街道沿河南路3018号,114.133277,22.5454403,114.138349,22.542734,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187642,0,1,1,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，每加一小时加1元，10元封顶,不对外开放,,,,
187643,鸿威鸿景华庭一期（北区）,广东省深圳市龙岗区龙岗街道连心路196-1号,114.2122217,22.75095168,114.21711,22.748152,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187643,0,38,38,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，每加一小时加1元，10元封顶,不对外开放,,,,
187644,鸿威鸿景华庭一期（南区）,广东省深圳市龙岗区龙岗街道朱古石路90号,114.2139947,22.75379229,114.21888,22.750992,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187644,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，每加一小时加1元，10元封顶,不对外开放,,,,
187645,深云村西区,广东省深圳市南山区沙河街道深云路20号,113.9826656,22.5553477,113.987618,22.552429,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187645,0,10,10,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首3小时5元，第四小时起1元/小时，一天最高10元,不对外开放,,,,
187646,龙城华府,广东省深圳市龙岗区龙城街道余岭西路9号,114.2247739,22.70131737,114.229636,22.698489,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187646,0,30,30,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后1元每小时,不对外开放,,,,
187647,星河盛世,广东省深圳市龙华区民治街道梅龙路16号,114.0217478,22.65947764,114.026804,22.656692,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187647,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时10元，每加一小时加2元，35元封顶,00:00-24:00,,,,
187648,星河时代B区,广东省深圳市龙岗区龙城街道石岗圩路82号,114.2223815,22.69623293,114.227246,22.693407,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187648,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，每加一小时加1元，10元封顶,不对外开放,,,,
187649,圆梦园,广东省深圳市福田区福保街道红花路9号,114.0492333,22.51060699,114.054334,22.507872,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187649,0,4,4,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
187650,早安商务中心,广东省深圳市南山区西丽街道石鼓路4003号,113.9429438,22.58795047,113.947823,22.584939,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187650,0,4,4,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时10元，最高30元,00:00-24:00,,,,
187651,富通苑,广东省深圳市宝安区新安街道川安路139号,113.8811203,22.5691436,113.886011,22.566101,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187651,0,1,1,,公共,依威能源,关闭中,其他,其他,不详,不详元/度电,首三小时5元，第四小时1元/小时，10元封顶,不对外开放,,,,
187652,天健世纪花园北区,广东省深圳市福田区莲花街道红荔路6013号,114.059174,22.55032762,114.06429,22.547614,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187652,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,30/天,全天,,,,
187653,早安商务中心IES,广东省深圳市南山区西丽街道石鼓路4001-15号,113.9429848,22.58750547,113.947864,22.584494,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187653,0,4,4,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时10元，最高30元,00:00-24:00,,,,
187654,湛宝大厦,广东省深圳市龙岗区横岗街道龙岗大道3997号,114.1909446,22.64547919,114.195875,22.642685,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187654,0,20,20,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时10元，最高30元,00:00-24:00,,,,
187655,嘉御豪园一号楼,广东省深圳市龙岗区坂田街道吉华路9号,114.0515183,22.63719367,114.05663,22.634477,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187655,0,14,14,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，最高10元。,00:00-24:00,,,,
187656,御城豪园南区,广东省深圳市龙岗区横岗街道松柏路38-48号,114.20253,22.64847089,114.207433,22.645659,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187656,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，每加一小时加1元，10元封顶,00:00-24:00,,,,
187657,御城豪园北区,广东省深圳市龙岗区横岗街道惠盐路16号,114.2097395,22.64487349,114.214626,22.64205,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187657,0,48,48,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，每加一小时加1元，10元封顶,00:00-24:00,,,,
187658,波托菲诺香山里二期,广东省深圳市南山区沙河街道龙珠四路15号,113.9660708,22.55819826,113.970986,22.555235,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187658,0,30,30,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,5元/小时，最高10元,不对外开放,,,,
187659,华侨城LOFT公馆（锦绣花园四期）,广东省深圳市南山区沙河街道锦绣北街4号,113.9881134,22.53895705,113.993078,22.536053,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187659,0,29,29,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,5元/小时，最高10元,不对外开放,,,,
187660,波托菲诺香山里一期,广东省深圳市南山区沙河街道香山西街8号,113.9694389,22.55607632,113.974362,22.553121,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187660,0,36,36,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,5元/小时，最高10元,不对外开放,,,,
187661,璞悦山,广东省深圳市龙岗区坂田街道环城南路4号,114.069376,22.61853604,114.074506,22.615845,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187661,0,68,68,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首3小时5元，每增1小时1元，10元封顶。30分钟免费,09:00-17:00,,,,
187662,大山地北区地面停车场,广东省深圳市龙岗区横岗街道梧桐路10号,114.1752201,22.64698889,114.180192,22.644224,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187662,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
187663,崇文花园12栋,广东省深圳市南山区桃源街道留仙大道3908号,113.9857632,22.59297466,113.990726,22.59007,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187663,0,3,3,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,不对外开放,,,,
187664,瑞泽佳园,广东省深圳市龙岗区横岗街道埔厦路97号,114.1776962,22.64831455,114.182662,22.645546,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187664,0,75,75,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,10元封顶,09:30-18:30,,,,
187665,向南海德大厦,广东省深圳市南山区南山街道南新路1154-6号,113.9147324,22.52577454,113.919592,22.522724,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187665,0,24,24,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时五元，20元每天,全天,,,,
90685,向南瑞峰花园-1,深圳市南山区桂庙路22号向南瑞峰花园负一层032-039、040-043，073-076,113.9210924,22.52751065,113.925952,22.524465,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90685,0,16,16,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
187666,向南瑞峰花园-2,广东省深圳市南山区南山街道滨海大道22-2号,113.9209574,22.52764765,113.925817,22.524602,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187666,0,24,24,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时五元，20元每天,全天,,,,
187667,御林华府,广东省深圳市南山区南头街道南光路147号,113.9233752,22.52848743,113.928236,22.525443,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187667,0,5,5,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，每加一小时加1元，10元封顶,不对外开放,,,,
187668,第五园五期,广东省深圳市龙岗区坂田街道雅园路9-140号,114.0643063,22.61784297,114.069432,22.615144,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187668,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首3小时5元，每增1小时1元，10元封顶。30分钟免费,09:00-17:00,,,,
187669,第五园六期,广东省深圳市龙岗区坂田街道环城南路1号,114.0727719,22.62915933,114.077905,22.626475,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187669,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首3小时5元，每增1小时1元，10元封顶。30分钟免费,09:00-17:00,,,,
187670,第五园八期,广东省深圳市龙岗区坂田街道雅园路9-110,114.0643063,22.61784297,114.069432,22.615144,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187670,0,24,24,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首3小时5元，每增1小时1元，10元封顶。30分钟免费,09:00-17:00,,,,
187671,布吉慢城三期,广东省深圳市龙岗区布吉街道景芬路18号,114.1226571,22.62739433,114.127756,22.62471,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187671,0,22,22,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
187672,金色半山,广东省深圳市龙岗区坂田街道龙颈坳路61号,114.0817721,22.63384117,114.086907,22.631166,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187672,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首3小时5元，每增1小时1元，10元封顶。30分钟免费,09:00-17:00,,,,
187673,新亚洲广场新景苑,广东省深圳市龙岗区横岗街道君雅一路5号,114.1915184,22.64731358,114.196447,22.64452,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187673,0,10,10,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后1元每小时,00:00-24:00,,,,
187674,燕晗山苑,广东省深圳市南山区沙河街道香山东街8号,113.9859033,22.54400594,113.990863,22.541097,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187674,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,5元/小时，最高10元,不对外开放,,,,
187675,都市花园,广东省深圳市福田区沙头街道新沙街4003号,114.0436986,22.53409919,114.048792,22.531352,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187675,0,1,1,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，第二小时1元，封顶1/元,00:00-24:00,,,,
187676,世界花园海华居,广东省深圳市南山区沙河街道金河路54号,113.9687883,22.54286676,113.973709,22.539909,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187676,0,10,10,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，每增1小时1元，10元封顶。,09:00-17:00,,,,
187677,桐馨园,广东省深圳市罗湖区莲塘街道罗沙路1904号,114.189475,22.55686496,114.194403,22.554061,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187677,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，第二小时起1元/小时，全天最高10元,不对外开放,,,,
187678,中海日辉台,广东省深圳市龙岗区坂田街道坂雪岗大道127号,114.0627743,22.65108609,114.0679,22.648392,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187678,0,1,1,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
187679,前海金岸,广东省深圳市南山区南头街道永康正街57号,113.9126844,22.53601454,113.917544,22.532964,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187679,0,15,15,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时五元，十元每天,全天,,,,
187680,前海华庭,广东省深圳市南山区南头街道南头街38号,113.9202064,22.53920065,113.925066,22.536155,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187680,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时五元，十元每天,全天,,,,
187681,天朗风清,广东省深圳市南山区南头街道桃李路28号,113.9072022,22.5324182,113.912063,22.529364,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187681,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时五元，十元每天,全天,,,,
187682,云栖西岸,广东省深圳市南山区南头街道学府路350号,113.9056669,22.53214998,113.910529,22.529097,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187682,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时五元，十元每天,全天,,,,
187683,缤纷世纪公寓,广东省深圳市龙岗区龙城街道龙翔大道5107号,114.2248299,22.70592993,114.229692,22.703104,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187683,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时五元，十元每天,不对外开放,,,,
